0,Afghanistan,Albania,Algeria,Andorra,Angola,Antigua & Barbuda,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bhutan,Bolivia,Bosnia & Herzegovina,Botswana,Brazil,Brunei Darussalem,Bulgaria,Burkina Faso,Burma,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Congo Democratic,Costa Rica,Cote dIvoire,Croatia,Cuba,Cyprus,Czech Republic,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Fiji,Finland,France,Gabon,Gambia,Georgia,Germany,Ghana,Greece,Grenada,Guatamala,Guinea,Guinea-Bissau,Guyana,Haiti,Holy See (Vatican City),Honduras,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Korea North,Korea South,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macedonia,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Mauritania,Mauritius,Mexico,Micronesia,Moldova,Monaco,Mongolia,Montenegro,Morocco,Mozambique,Namibia,Nauru,Nepal,Netherlands,New Zealand,Nicaragua,Niger,Nigeria,Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Phillipines,Poland,Portugal,Qatar,Romania,Russia,Rwanda,Samoa,San Marino,Sao Tome & Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,St. Kitts & Nevis,St. Lucia,St. Vincent & The Grenadines,Sudan,Suriname,Swaziland,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Timor-Leste,Togo,Tonga,Trinidad & Tobago,Tunisia,Turkey,Turkmenistan,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Uzbekistan,Vanuatu,Venezuela,Vietnam,Yemen,Zambia,Zimbabwe
Georgia,0.00,385.00,0.00,0.00,0.00,0.00,15241786.00,78045599.00,16150002.00,87879344.00,570725586.00,0.00,0.00,261035319.77,1192.00,35996100.00,90853208.00,0.00,12037268.99,14578438.10,0.00,109954.00,0.00,210576838.00,0.00,366180567.00,0.00,28610.00,0.00,5072.00,0.00,19959961.00,0.00,0.00,0.00,2691914.00,740330065.00,2940718.00,0.00,0.00,0.00,64714.00,314931.00,1859070.00,0.00,574061.00,113645501.00,12329760.00,0.00,0.00,32541.00,18272133.00,18110336.00,0.00,0.00,0.00,6081241.00,22619.00,824.00,13491188.00,128673995.00,105586181.37,0.00,0.00,531705328.00,3214.00,160307298.00,0.00,967.00,0.00,0.00,0.00,0.00,0.00,79600.00,49274000.00,30941.00,117072846.00,51898758.00,1570611869.81,1043469892.47,8710951.00,95845000.00,284464855.00,36204220.00,329267654.00,652051.00,109691600.00,101925750.74,0.00,605703.00,113514328.00,0.00,1243005856.54,2579765.00,0.00,15974231.00,755613.00,0.00,5784965.87,540882391.69,0.00,44355758.00,1903966.00,161512.00,0.00,0.00,23786401.00,0.00,106611.00,221464.00,35846.00,27399.00,7612.00,1848591.00,0.00,18398850.00,0.00,69581114.57,0.00,738080.00,47427743.00,0.00,0.00,0.00,97743776.00,14765743.00,0.00,0.00,19680.00,10019591.00,1782926.00,7339166.00,0.00,235242239.32,1477946.00,6767635.00,459042.00,759754.00,86761237.00,7374472.00,229539.00,321042382.00,684416062.00,0.00,0.00,0.00,0.00,218.00,0.00,0.00,127867976.36,256973.00,2772308.00,0.00,5024916.24,29566229.00,17594514.00,15377303.00,0.00,0.00,30682697.00,0.00,81300428.00,1363170.00,18296.00,0.00,0.00,23448122.00,50834153.00,3474727345.96,0.00,22522750.58,579897.00,36610048.00,0.00,0.00,0.00,233307805.85,13112.00,1253915540.00,348116650.34,0.00,24154.00,540735493.00,2945097692.77,88729596.00,542481878.00,3174247.00,190025561.45,0.00,0.00,15107338.00,0.00,135763.00,0.00
Germany,1580389.00,61076823.00,238172929.00,39350724.00,672547049.29,99071.00,1981088842.00,153012817.00,1678364468.00,47722947581.00,964767306.00,28065151.00,230842773.85,261035319.77,1215951.00,1725489800.00,77807529330.00,1035588.00,12037268.99,14578438.10,47986654.00,792774169.00,3476231.00,7277061407.00,14819264.00,2730658375.00,32400307.22,128660781.00,226157.00,469721535.00,34040965.00,3400806602.00,0.00,3610749.72,52772252.00,941444025.00,69212732296.00,395212074.00,1493142.18,125209650.53,85415407.14,123350530.00,814874497.00,1260669253.00,142726166.39,42248316.00,49142433854.00,15000990398.00,9781840.36,437375.00,81456194.00,378373897.00,644548394.00,69760063.00,191380660.81,6790634.21,723290365.00,312661372.00,1909791.00,6408618672.00,91548462210.00,105586181.37,3123006.54,38571928.00,0.00,198000237.00,2234651195.00,2845479.25,119578053.00,17865255.23,2297272.69,59948597.00,12459597.07,2199313.00,504235537.00,25719280000.00,651915531.00,7133756900.00,3074970612.00,1570611869.81,1043469892.47,9583398775.00,1638020000.00,62768607905.00,11982015.00,20796617455.00,13305734.00,1838083700.00,101925750.74,5174.00,27046444.00,7509685623.00,0.00,1243005856.54,16362801.00,53152624.56,1005432957.00,33545349.00,21897628.89,5784965.87,540882391.69,0.00,2307780476.00,3754905070.00,1176465994.00,76456924.00,20161671.85,5185773173.00,5518811.00,9608538.00,459071618.00,192519636.00,117483771.00,41747323.00,4484348354.00,1087.00,70194521.00,0.00,69581114.57,15874002.00,644762376.00,15693110.00,90383915.00,2448.00,25458849.33,135000000000.00,598097921.00,29125685.00,7822571.00,2144153199.00,19276028259.00,49801850.00,988518270.00,11752.00,235242239.32,318136984.00,430450106.00,1866208049.00,1956563141.00,44741107099.00,7172339223.00,116705851.00,10762246170.00,24039165629.00,386362.00,14478283.78,3519225.97,185.00,79134.00,7262176969.70,154456.00,127867976.36,8854873.00,1315359577.00,6584605421.38,5024916.24,5955295204.00,17061891347.00,5730093783.00,125.00,15869964.91,4174511895.00,0.00,29935172442.00,459361917.00,8655205.00,42739353.78,32811386.20,16518731451.00,44630122894.00,3474727345.96,0.00,22522750.58,292442684.00,3609029682.00,2763416.46,8904014.00,955.00,233307805.85,1398390503.00,13132224361.00,348116650.34,0.00,70775665.00,1644878895.00,2945097692.77,52046679285.00,48354852049.00,256466890.00,190025561.45,6800309.12,1050383954.20,4094940259.00,7231517.00,12253610.00,16010048.00
Ghana,0.00,0.00,17081627.00,0.00,672547049.29,0.00,32718147.00,0.00,210335664.00,23044247.00,42820.00,0.00,230842773.85,261035319.77,7686.00,18424100.00,369964213.00,0.00,12037268.99,0.00,19408.00,0.00,44233.00,318431619.00,0.00,3655647.00,32400307.22,0.00,0.00,1873073.00,12828239.00,215667371.00,20956.00,3610749.72,52772252.00,17624500.00,4790753288.00,2484427.00,0.00,125209650.53,85415407.14,535635.00,431356485.00,508675.00,142726166.39,513795.00,21195500.00,25262605.00,9781840.36,0.00,155180.00,526782.00,76180506.00,0.00,191380660.81,0.00,4039495.00,627499.00,41008.00,37735628.00,424781404.00,105586181.37,3123006.54,1764640.00,423949069.00,0.00,15706706.00,0.00,66037415.00,17865255.23,2297272.69,313.00,0.00,0.00,0.00,37926000.00,251826.00,749200895.00,159339750.00,1570611869.81,1043469892.47,70208728.00,27577000.00,269138921.00,10376559.00,199472426.00,2830517.00,629900.00,101925750.74,0.00,19886.00,283878206.00,0.00,1243005856.54,0.00,0.00,404412.00,29103706.00,21897628.89,5784965.87,540882391.69,0.00,1603066.00,5628368.00,7279.00,329932.00,20161671.85,254347266.00,0.00,3541523.00,3118067.00,0.00,29402170.00,1229628.00,7061498.00,0.00,567562.00,0.00,0.00,0.00,117687346.00,410023.00,8508670.00,0.00,25458849.33,1486880944.00,42104465.00,50916.00,16343129.00,1310011135.00,65451141.00,1557901.00,18856599.00,0.00,0.00,0.00,964318.00,2419768.00,11106786.00,30089176.00,15378646.00,14342518.00,8029278.00,165642469.00,24324.00,0.00,0.00,0.00,0.00,0.00,0.00,127867976.36,45374441.00,1033736.00,6584605421.38,5024916.24,845554704.00,3268436.00,7715359.00,0.00,0.00,545172292.00,0.00,333230944.00,11670505.00,7917.00,0.00,32811386.20,180232218.00,38018686.00,3474727345.96,0.00,0.00,1853777.00,356885389.00,0.00,42605731.00,0.00,233307805.85,16990097.00,223519854.00,348116650.34,0.00,157039.00,98319148.00,2945097692.77,818600539.00,1309253735.00,1354316.00,0.00,0.00,1050383954.20,203589722.00,1123136.00,368490.00,21243.00
Greece,0.00,87398458.00,360223525.00,291971.00,672547049.29,782.00,109702051.00,57779.00,25407526.00,494184543.00,833834490.00,231492.00,230842773.85,261035319.77,23662.00,851600.00,1658202518.00,0.00,12037268.99,14578438.10,196636.00,11885050.00,9169.00,159609514.00,0.00,1918141768.00,32400307.22,13642.00,0.00,5195491.00,2167150.00,98408518.00,0.00,0.00,52772252.00,270605999.00,3593168231.00,19270024.00,0.00,125209650.53,85415407.14,6938911.00,29409812.00,92824915.00,142726166.39,369852886.00,280320881.00,441609759.00,9781840.36,0.00,1044076.00,39079546.00,225777199.00,24910.00,191380660.81,6790634.21,8152711.00,7746838.00,0.00,142199180.00,2868562397.00,105586181.37,3123006.54,2181531.00,6029794618.00,19070988.00,0.00,0.00,5990097.00,17865255.23,0.00,31942.00,12459597.07,4230.00,999898.00,337027000.00,11165574.00,354225618.00,139884878.00,1570611869.81,1043469892.47,326599902.00,195466000.00,5407803602.00,83106.00,145003375.00,22613095.00,667251000.00,101925750.74,0.00,178657.00,1908659974.00,0.00,1243005856.54,84053.00,0.00,7479878.00,29204919.00,0.00,5784965.87,540882391.69,0.00,21511945.00,31336337.00,187981148.00,2046566.00,20161671.85,121702835.00,0.00,0.00,15703959.00,33638217.00,4329732.00,9622636.00,71355694.00,0.00,13339720.00,0.00,69581114.57,4592487.00,13476810.00,2882283.00,1548177.00,0.00,25458849.33,2616270811.00,35642577.00,378777.00,363101.00,1562115947.00,384181349.00,3770629.00,49484320.00,0.00,235242239.32,73223.00,67816013.00,29596956.00,31812859.00,641824083.00,352002444.00,68250089.00,702188399.00,4744170264.00,2732.00,14478283.78,3519225.97,0.00,0.00,7262176969.70,0.00,127867976.36,13718763.00,165499869.00,6584605421.38,5024916.24,1037853083.00,194610588.00,74354885.00,0.00,15869964.91,53164818.00,0.00,1718129188.00,7727391.00,5237862.00,42739353.78,32811386.20,328357256.00,1010424458.00,3474727345.96,0.00,22522750.58,8796294.00,254956471.00,0.00,1411.00,0.00,233307805.85,18758131.00,1406448243.00,348116650.34,0.00,3690699.00,209172002.00,2945097692.77,1360893763.00,801046828.00,486383.00,190025561.45,6800309.12,1050383954.20,150576368.00,260645.00,760.00,60.00
Grenada,0.00,0.00,0.00,0.00,0.00,205390.00,401905.00,0.00,337442.00,32229.00,0.00,47699.00,0.00,0.00,9048429.00,0.00,526671.00,57346.00,0.00,0.00,0.00,0.00,0.00,8150166.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5618167.00,0.00,0.00,0.00,1828941.00,19869040.00,1098598.00,0.00,0.00,0.00,750855.00,18585.00,2976.00,0.00,10945.00,256645.00,1360594.00,0.00,196882.00,1507224.00,149463.00,345.00,13119.00,0.00,0.00,0.00,0.00,0.00,1763.00,1795981.00,0.00,0.00,0.00,3529574.00,0.00,0.00,0.00,798372.00,0.00,0.00,4309534.00,0.00,0.00,0.00,0.00,0.00,891425.00,410556.00,0.00,0.00,167384.00,7000.00,713835.00,2282852.00,2780811.00,0.00,0.00,0.00,0.00,0.00,1782839.00,0.00,0.00,0.00,0.00,115.00,0.00,0.00,0.00,0.00,0.00,22833.00,312987.00,0.00,0.00,0.00,437044.00,0.00,5154.00,0.00,0.00,0.00,53652.00,1352269.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4876.00,0.00,0.00,3640779.00,2392974.00,0.00,0.00,0.00,702182.00,0.00,324719.00,0.00,0.00,0.00,0.00,402624.00,0.00,5486.00,5028.00,0.00,0.00,1550.00,302506.00,0.00,0.00,1486456.00,0.00,0.00,0.00,0.00,0.00,24468.00,0.00,0.00,30181.00,30259.00,0.00,0.00,0.00,756242.00,0.00,166568.00,0.00,30000.00,0.00,0.00,287681.00,383762.00,0.00,0.00,0.00,0.00,1918557.00,0.00,0.00,0.00,0.00,0.00,2775744.00,0.00,0.00,0.00,0.00,0.00,8367362.00,71501210.00,117554.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Guatamala,0.00,0.00,73367.00,0.00,672547049.29,0.00,133713730.00,3000.00,16438615.00,17760674.00,0.00,208376.00,230842773.85,261035319.77,104611.00,468200.00,48740173.00,2552755.00,12037268.99,0.00,226517.00,0.00,0.00,237717503.00,0.00,763105.00,0.00,0.00,0.00,34770.00,0.00,113795369.00,0.00,0.00,0.00,97727081.00,1283707803.00,588797269.00,0.00,125209650.53,85415407.14,432467452.00,0.00,76365.00,142726166.39,3664.00,5897199.00,5440530.00,0.00,7267.00,130047617.00,97088924.00,4162649.00,714708948.00,0.00,0.00,76521.00,125966.00,1257325.00,5863929.00,77090590.00,105586181.37,0.00,167195.00,260533421.00,34297.00,2152282.00,2845479.25,0.00,0.00,0.00,25030.00,12459597.07,0.00,184330943.00,2017000.00,0.00,221995790.00,28110454.00,1570611869.81,1043469892.47,8561574.00,28319000.00,117162844.00,226701.00,246255578.00,447879.00,0.00,101925750.74,0.00,692176.00,363614136.00,0.00,1243005856.54,0.00,0.00,174087.00,2521.00,21897628.89,0.00,540882391.69,0.00,282824.00,33845.00,0.00,0.00,0.00,24946778.00,0.00,82771.00,9470.00,0.00,0.00,0.00,1827263163.00,0.00,97177.00,0.00,0.00,0.00,46860.00,167294.00,0.00,0.00,0.00,64286824.00,16303503.00,76203764.00,0.00,0.00,26835578.00,28637.00,11666647.00,0.00,235242239.32,0.00,983932.00,64208681.00,2649524.00,9493023.00,4208401.00,249238.00,35474377.00,117535638.00,0.00,14478283.78,3519225.97,91.00,0.00,0.00,0.00,127867976.36,0.00,319287.00,6584605421.38,5024916.24,8740470.00,12558438.00,440970.00,0.00,0.00,6649312.00,0.00,169569675.00,4497190.00,175871.00,42739353.78,32811386.20,35848211.00,33039010.00,3474727345.96,0.00,0.00,7741.00,123344498.00,0.00,0.00,0.00,233307805.85,0.00,27622951.00,0.00,0.00,6973.00,19486686.00,2945097692.77,49275345.00,5913343385.00,4217290.00,0.00,0.00,1050383954.20,22401354.00,0.00,0.00,0.00
Guinea,0.00,1.00,15457854.00,0.00,0.00,0.00,1990204.00,0.00,19309069.00,466059.00,0.00,0.00,0.00,0.00,33482.00,2664300.00,138162625.00,0.00,0.00,0.00,0.00,0.00,98249.00,63205864.00,0.00,2221089.00,0.00,0.00,1926.00,173161.00,0.00,28420139.00,0.00,0.00,0.00,1328556.00,753850549.00,497544.00,0.00,0.00,0.00,0.00,89520186.00,203924.00,0.00,48638.00,1884627.00,1998581.00,0.00,0.00,16434.00,2439521.00,25287254.00,0.00,0.00,0.00,128464.00,4596.00,0.00,695832.00,189904114.00,0.00,0.00,0.00,71774384.00,9539443.00,6271561.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18938.00,1966000.00,0.00,189085873.00,47503161.00,0.00,0.00,3436734.00,1856000.00,61325447.00,0.00,34095863.00,170827.00,0.00,0.00,0.00,0.00,49461248.00,0.00,0.00,0.00,0.00,226126.00,19789264.00,0.00,0.00,0.00,0.00,130124.00,7940011.00,121189.00,0.00,0.00,33994143.00,0.00,13677632.00,11750655.00,0.00,71687.00,78323.00,627222.00,0.00,0.00,0.00,0.00,0.00,87087544.00,0.00,921.00,0.00,0.00,469806099.00,1386928.00,0.00,24025.00,1827384.00,7094389.00,1284778.00,18217710.00,0.00,0.00,0.00,302760.00,1159798.00,2341595.00,20730465.00,12626344.00,2298999.00,2663114.00,10533823.00,0.00,0.00,0.00,50607.00,0.00,0.00,0.00,0.00,121983788.00,103243.00,0.00,0.00,6157634.00,655139.00,216911.00,0.00,0.00,46893121.00,0.00,47915319.00,2178467.00,0.00,0.00,0.00,18997410.00,4837254.00,0.00,0.00,0.00,99068.00,20156872.00,0.00,1794551.00,0.00,0.00,3995453.00,54756165.00,0.00,0.00,462.00,7356631.00,0.00,153598041.00,160335167.00,366216.00,0.00,0.00,0.00,39079786.00,16374.00,3678.00,0.00
Guinea-Bissau,0.00,0.00,8253.00,0.00,0.00,0.00,44200.00,0.00,0.00,8256.00,0.00,0.00,0.00,0.00,0.00,0.00,5941765.00,0.00,0.00,0.00,0.00,0.00,0.00,2844849.00,0.00,49517.00,0.00,0.00,0.00,0.00,0.00,77294.00,65728.00,0.00,0.00,0.00,15894649.00,0.00,0.00,0.00,0.00,0.00,651507.00,1320.00,0.00,0.00,0.00,312326.00,0.00,0.00,0.00,0.00,1211633.00,0.00,0.00,0.00,0.00,150244.00,0.00,10370.00,8134312.00,0.00,0.00,0.00,1597769.00,304278.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,504000.00,0.00,11169064.00,1744544.00,0.00,0.00,0.00,268000.00,2797069.00,0.00,179373.00,0.00,0.00,0.00,0.00,0.00,320459.00,0.00,0.00,0.00,0.00,49686.00,126444.00,0.00,0.00,0.00,0.00,5514.00,5375.00,0.00,0.00,0.00,2310473.00,0.00,4820.00,535019.00,0.00,0.00,0.00,441183.00,0.00,0.00,0.00,0.00,0.00,5005617.00,0.00,0.00,0.00,0.00,8723218.00,0.00,0.00,867124.00,511695.00,4703.00,0.00,9758964.00,0.00,0.00,0.00,0.00,0.00,175770.00,1345565.00,91632051.00,456490.00,233.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1928.00,0.00,69623275.00,0.00,0.00,0.00,0.00,0.00,750470.00,0.00,0.00,749051.00,0.00,8157506.00,198637.00,4.00,0.00,0.00,1583056.00,2568896.00,0.00,0.00,0.00,0.00,950144.00,0.00,2842.00,0.00,0.00,123702.00,2188011.00,0.00,0.00,91469.00,0.00,0.00,573504.00,23352206.00,3044020.00,0.00,0.00,0.00,4166998.00,0.00,0.00,0.00
Guyana,0.00,0.00,0.00,0.00,0.00,265606.00,2946468.00,0.00,1673910.00,601527.00,0.00,25202.00,230842773.85,0.00,15281699.00,616900.00,13373174.00,3065232.00,0.00,0.00,0.00,0.00,8114.00,33556728.00,0.00,328303.00,0.00,0.00,0.00,0.00,0.00,26776327.00,0.00,0.00,0.00,804676.00,199505794.00,7197008.00,0.00,0.00,85415407.14,6510498.00,0.00,10302.00,142726166.39,965.00,343772.00,2745299.00,9781840.36,3523418.00,9269961.00,167927.00,0.00,2680036.00,0.00,0.00,190866.00,0.00,0.00,429355.00,12183948.00,0.00,3123006.54,0.00,14169737.00,0.00,123461.00,2845479.25,5803395.00,0.00,0.00,0.00,12459597.07,0.00,218602.00,26000.00,0.00,21206444.00,2923088.00,0.00,1043469892.47,1532093.00,2585000.00,5455955.00,9791490.00,54512159.00,0.00,0.00,0.00,0.00,173168.00,26998023.00,0.00,0.00,0.00,53152624.56,57265.00,108311.00,0.00,5784965.87,0.00,0.00,35239.00,1631855.00,0.00,0.00,0.00,6096000.00,0.00,0.00,69753.00,0.00,0.00,9371.00,11290296.00,0.00,0.00,0.00,0.00,0.00,1129214.00,0.00,0.00,0.00,0.00,25387448.00,17418611.00,483150.00,0.00,0.00,208086.00,1821.00,460477.00,0.00,235242239.32,0.00,0.00,2429433.00,550.00,1103952.00,224663.00,0.00,10324.00,1305222.00,0.00,14478283.78,3519225.97,449879.00,0.00,0.00,0.00,127867976.36,2571.00,0.00,0.00,0.00,8863272.00,67980.00,0.00,0.00,0.00,9921894.00,0.00,1639613.00,268869.00,0.00,42739353.78,32811386.20,2683003.00,977588.00,0.00,0.00,0.00,0.00,8785790.00,0.00,0.00,0.00,233307805.85,281947.00,14969542.00,0.00,0.00,0.00,2697855.00,2945097692.77,44386504.00,359962313.00,4508510.00,0.00,0.00,1050383954.20,0.00,0.00,0.00,0.00
Haiti,0.00,0.00,3925.00,0.00,0.00,0.00,26462313.00,0.00,150865.00,1554293.00,0.00,173715.00,0.00,0.00,526290.00,0.00,12101905.00,28324.00,0.00,0.00,24000.00,457.00,0.00,51935534.00,0.00,8453.00,0.00,0.00,21249.00,1468360.00,0.00,35970138.00,0.00,0.00,0.00,3376710.00,283707938.00,65541564.00,0.00,0.00,0.00,12727263.00,299593.00,2509.00,0.00,18363.00,42089.00,4092036.00,0.00,446727.00,986875923.00,7939100.00,3493676.00,8143169.00,0.00,0.00,0.00,0.00,0.00,10357885.00,49084530.00,0.00,0.00,0.00,12395011.00,0.00,96418.00,0.00,22758117.00,0.00,0.00,251542.00,0.00,0.00,5626996.00,955000.00,0.00,61589215.00,47613632.00,0.00,0.00,867644.00,2126000.00,19374799.00,1712346.00,54387808.00,502151.00,0.00,0.00,0.00,0.00,23105128.00,0.00,0.00,0.00,0.00,16934.00,58640.00,0.00,0.00,0.00,0.00,0.00,847598.00,19292.00,0.00,0.00,40204774.00,0.00,0.00,436631.00,0.00,0.00,0.00,44703261.00,0.00,0.00,0.00,0.00,0.00,1251535.00,0.00,0.00,0.00,0.00,36249732.00,666754.00,5299975.00,0.00,0.00,2397860.00,0.00,1461650.00,0.00,0.00,0.00,264313.00,78091568.00,393818.00,420456.00,579475.00,0.00,3446.00,2436475.00,985.00,0.00,0.00,76866.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2383574.00,778087.00,38576.00,0.00,0.00,8763866.00,0.00,15927913.00,397440.00,0.00,0.00,0.00,9365935.00,3471561.00,0.00,0.00,0.00,67864.00,13117119.00,0.00,0.00,0.00,0.00,16553.00,20689642.00,0.00,0.00,0.00,0.00,0.00,18321788.00,1059119453.00,1429543.00,0.00,0.00,0.00,11984571.00,0.00,0.00,0.00
Holy See (Vatican City),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,562307.00,0.00,0.00,0.00,0.00,962.00,0.00,117296.00,0.00,0.00,0.00,0.00,0.00,0.00,930.00,0.00,563.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27200.00,0.00,0.00,0.00,0.00,0.00,0.00,2551.00,0.00,0.00,0.00,43078.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,126706.00,788483.00,0.00,0.00,0.00,2199313.00,0.00,4230.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33000.00,0.00,0.00,0.00,0.00,0.00,1284.00,3000.00,60680038.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,627605.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3226.00,0.00,0.00,56930.00,0.00,0.00,23451.00,0.00,0.00,614478.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,600225.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4806.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4243.00,0.00,0.00,0.00,0.00,4016.00,0.00,0.00,0.00,0.00,126876.00,0.00,127309.00,0.00,0.00,77197.00,4702994.00,0.00,0.00,0.00,189383.00,469518.00,0.00,0.00,0.00,0.00,0.00,11156.00,0.00,0.00,0.00,0.00,0.00,3482708.00,4803261.00,0.00,0.00,0.00,0.00,0.00,924.00,0.00,0.00
Honduras,0.00,0.00,0.00,4728.00,672547049.29,0.00,33521545.00,0.00,2771733.00,15485262.00,0.00,353927.00,0.00,261035319.77,35925.00,6414900.00,23521150.00,97783.00,0.00,0.00,91419.00,0.00,0.00,92615494.00,0.00,72346.00,0.00,0.00,0.00,20409.00,0.00,38678068.00,0.00,0.00,0.00,38974016.00,1056652554.00,185381135.00,0.00,0.00,0.00,349379862.00,0.00,30687.00,142726166.39,0.00,14420963.00,12988432.00,0.00,0.00,108176958.00,143807167.00,156193.00,760986960.00,0.00,0.00,61180.00,0.00,0.00,2539681.00,21350665.00,0.00,0.00,221904.00,176507453.00,0.00,162515.00,0.00,795461577.00,17865255.23,0.00,0.00,12459597.07,0.00,0.00,3365000.00,0.00,110800151.00,15561257.00,1570611869.81,0.00,4193862.00,11873000.00,44934347.00,441640.00,111443351.00,399280.00,0.00,0.00,0.00,12518320.00,156403733.00,0.00,0.00,0.00,0.00,280574.00,20060.00,0.00,0.00,0.00,0.00,5567.00,159981.00,3018.00,2823.00,0.00,26576955.00,0.00,30440.00,0.00,0.00,0.00,0.00,574491416.00,0.00,0.00,0.00,0.00,0.00,742922.00,290494.00,0.00,0.00,0.00,34506077.00,678976.00,66455807.00,0.00,0.00,1441882.00,0.00,4842076.00,0.00,235242239.32,24350.00,161267.00,25061717.00,902893.00,4584743.00,2619260.00,43938.00,88813.00,40650606.00,0.00,0.00,3519225.97,0.00,0.00,0.00,0.00,127867976.36,13524.00,0.00,0.00,0.00,19222180.00,643489.00,66299.00,0.00,0.00,12980643.00,0.00,74017401.00,1524363.00,493690.00,42739353.78,0.00,9610220.00,16886442.00,0.00,0.00,0.00,0.00,103599696.00,0.00,0.00,0.00,233307805.85,12.00,12881866.00,0.00,0.00,528276.00,13661406.00,2945097692.77,16159740.00,5733309613.00,1179369.00,190025561.45,0.00,1050383954.20,5440714.00,0.00,0.00,0.00
Hungary,0.00,618719.00,0.00,0.00,672547049.29,0.00,10027279.00,859765.00,15169643.00,4577963861.00,57387.00,0.00,230842773.85,261035319.77,29665.00,69790900.00,2148435909.00,0.00,12037268.99,14578438.10,16318.00,75461495.00,49682.00,145618010.00,0.00,308144608.00,32400307.22,27280000.00,0.00,477549.00,0.00,214219379.00,0.00,3610749.72,52772252.00,4367203.00,5737959719.00,1181193.00,0.00,125209650.53,85415407.14,86494.00,0.00,313159929.00,142726166.39,523557.00,3600918594.00,566247888.00,9781840.36,0.00,118198.00,391329.00,8357378.00,18782.00,191380660.81,0.00,28345564.00,1794970.00,140.00,473543122.00,3584479649.00,105586181.37,3123006.54,308086.00,21023398671.00,22208.00,123860021.00,0.00,3335.00,17865255.23,2297272.69,0.00,12459597.07,33000.00,121079.00,0.00,1674118.00,317232075.00,60795561.00,1570611869.81,1043469892.47,338824975.00,188787000.00,4388287521.00,6394.00,1371684224.00,6731093.00,114505100.00,101925750.74,0.00,163000.00,1157486670.00,0.00,1243005856.54,70260.00,53152624.56,27068160.00,241803.00,21897628.89,5784965.87,540882391.69,0.00,143460604.00,54423428.00,9119819.00,7835.00,20161671.85,220685315.00,0.00,31275.00,6478251.00,0.00,0.00,105711.00,601186183.00,0.00,28749810.00,0.00,69581114.57,23199880.00,9606363.00,719406.00,172139.00,0.00,25458849.33,3400667009.00,3977620.00,0.00,0.00,1291.00,92274344.00,4338991.00,13420346.00,0.00,235242239.32,0.00,3459.00,1192372.00,143204350.00,4270586780.00,198653929.00,5566776.00,3110200759.00,5902694597.00,0.00,0.00,0.00,0.00,0.00,7262176969.70,0.00,127867976.36,12334.00,329435260.00,6584605421.38,5024916.24,462180327.00,5581012762.00,709206254.00,0.00,15869964.91,99028638.00,0.00,1690063085.00,5448933.00,51.00,42739353.78,0.00,797880156.00,1067829613.00,3474727345.96,0.00,22522750.58,109530.00,381560549.00,0.00,0.00,0.00,233307805.85,21127203.00,518030443.00,348116650.34,0.00,1413262.00,1510219067.00,2945097692.77,1649339098.00,1564472425.00,18093679.00,190025561.45,0.00,1050383954.20,57576917.00,633.00,1466.00,0.00
